seed,name_desc,num_trials,search_space,meta_train_devices,meta_valid_devices,num_inner_tasks,num_meta_train_sample,num_samples,num_query,meta_lr,num_episodes,num_train_updates,num_eval_updates,alpha_on,inner_lr,second_order,hw_embed_on,hw_embed_dim,layer_size,transfer_device,spr,spr_std,kdt,kdt_std
42,help_baselines,3,nasbench201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,1080ti_1,0.9472781749597908,0.0037561479716082223,0.8001867060734528,0.007067274213896919
42,help_baselines,3,nasbench201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titan_rtx_32,0.9557854455791647,0.02213977969741835,0.8261890950497399,0.046809740886569674
42,help_baselines,3,nasbench201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titanxp_1,0.9186114418205823,0.04351814250458592,0.7635034518309899,0.07117423061943089
42,help_baselines,3,nasbench201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,2080ti_32,0.9671168769431934,0.017639984890406968,0.850315973366075,0.042868885223535144
42,help_baselines,3,nasbench201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titan_rtx_1,0.9580469288657513,0.015045389429357825,0.8310751845547474,0.038000275720141675
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titan_rtx_256,0.9782977405231622,0.003939345107962996,0.8733117145464099,0.009227643355675337
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,gold_6226,0.9771628201466904,0.005284266221872675,0.8761654243527311,0.01463869786959094
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,fpga,0.9801906222158768,0.010941134578057215,0.8928866944844457,0.029634226405211066
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,pixel2,0.8145409171172107,0.043312444473247294,0.6425735949243645,0.04945579419378836
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,raspi4,0.8865879289531785,0.0141777266921516,0.734855447871892,0.025450256840795472
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,eyeriss,0.9512117419263365,0.005913605994804987,0.8316989691683538,0.012204408715450145
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,embedded_gpu_jetson_nano_fp16,0.6474428191086572,0.056212145389053204,0.4615463147889181,0.04521763263141028
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,embedded_tpu_edge_tpu_int8,0.5332445109723462,0.07000457896978614,0.37002805182628,0.051951329398384594
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,mobile_dsp_snapdragon_675_hexagon_685_int8,0.7222342737403724,0.0417382491040599,0.5504449246681705,0.045300480921581524
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,mobile_dsp_snapdragon_855_hexagon_690_int8,0.6845918721524121,0.04605055525241251,0.5139567579201306,0.040542209290815846
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,pixel3,0.887225089898942,0.011506501893656275,0.7315287131583842,0.021946227736494992
42,help_baselines,3,nasbench201,desktop_gpu_gtx_1080ti_fp32|embedded_gpu_jetson_nano_fp16|eyeriss|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_gpu_snapdragon_855_adreno_640_int8,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,1080ti_1,0.9472781749597908,0.0037561479716082223,0.8001867060734528,0.007067274213896919
42,help_baselines,3,nasbench201,desktop_gpu_gtx_1080ti_fp32|embedded_gpu_jetson_nano_fp16|eyeriss|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_gpu_snapdragon_855_adreno_640_int8,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,2080ti_1,0.9451692152841482,0.01027152034125049,0.8033240000596426,0.02096112036045504
42,help_baselines,3,nasbench201,desktop_gpu_gtx_1080ti_fp32|embedded_gpu_jetson_nano_fp16|eyeriss|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_gpu_snapdragon_855_adreno_640_int8,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titanxp_1,0.9186114418205823,0.04351814250458592,0.7635034518309899,0.07117423061943089
42,help_baselines,3,nasbench201,desktop_gpu_gtx_1080ti_fp32|embedded_gpu_jetson_nano_fp16|eyeriss|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_gpu_snapdragon_855_adreno_640_int8,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,2080ti_32,0.9671168769431934,0.017639984890406968,0.850315973366075,0.042868885223535144
42,help_baselines,3,nasbench201,desktop_gpu_gtx_1080ti_fp32|embedded_gpu_jetson_nano_fp16|eyeriss|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_gpu_snapdragon_855_adreno_640_int8,titanx_1|titanx_32|titanx_256|gold_6240,5,900,10,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titanxp_32,0.9432007441963436,0.01671801712661088,0.7980265203526568,0.029735808132208778
42,help_baselines,3,nasbench201,desktop_cpu_core_i7_7820x_fp32|embedded_gpu_jetson_nano_fp32|embedded_tpu_edge_tpu_int8|eyeriss|mobile_cpu_snapdragon_855_kryo_485_int8|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_dsp_snapdragon_855_hexagon_690_int8|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel2,titanx_1|titanx_32|titanx_256|gold_6240,10,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,1080ti_1,0.9451344595905627,0.016210474004557076,0.7987094901702402,0.03156080882576249
